locus_tag	hyphy_rp75_enterobacterales	hyphy_rp75_enterobacteriacaea	codeml_dn_rp75_enterobacterales	codeml_ds_rp75_enterobacterales	codeml_dnds_rp75_enterobacterales	codeml_dn_rp75_enterobacteriacaea	codeml_ds_rp75_enterobacteriacaea	codeml_dnds_rp75_enterobacteriacaea
b1857	0.1456876110035462	0.1303487065537829	0.031059740259740266	0.21643896103896115	0.1435	0.01787906976744186	0.13755581395348837	0.12999999999999992
b0074	0.05259192565931323	0.03722670452980453	0.011813157894736838	0.2541644736842105	0.04649999999999999	0.006047619047619049	0.18768095238095236	0.0322
b3737	0.008195927884573809	0.0	0.0008541666666666667	0.09746874999999999	0.00879999999999999	0.0	0.04021363636363637	0.0001
b2834	0.06561807716950456	0.0470758434617505	0.013879999999999998	0.21945600000000004	0.06320000000000008	0.008583720930232557	0.19146976744186056	0.044799999999999965
b1647	0.06658868280445471	0.05756716362720849	0.0322768115942029	0.5132869565217392	0.06289999999999997	0.01340930232558139	0.24267209302325587	0.05519999999999999
b3012	0.09177599606267382	0.06371210320606638	0.023390909090909084	0.2816805194805195	0.08309999999999997	0.011679069767441866	0.20002558139534884	0.05839999999999996
b3250	0.06562748544620589	0.03985121404335216	0.015372727272727269	0.23946103896103915	0.06419999999999995	0.006509302325581395	0.1646627906976744	0.03950000000000003
b0932	0.07278839228713745	0.05663644695242517	0.016290909090909092	0.24034675324675328	0.06780000000000005	0.009237209302325581	0.17449302325581395	0.052899999999999996
b3927	0.08093741517086477	0.06785907540400972	0.018075	0.222275	0.08129999999999994	0.01148095238095238	0.15958333333333335	0.07200000000000004
b0742	0.1171619603697648	0.09335905554161165	0.024102666666666668	0.21846933333333335	0.11029999999999984	0.01503170731707317	0.17486829268292686	0.08599999999999995
b2388	0.0654948883297103	0.04607012783959756	0.01975714285714286	0.3279376623376624	0.06029999999999989	0.009755813953488374	0.22911627906976745	0.04259999999999998
b1097	0.1049540385260576	0.08118391584566033	0.032746753246753225	0.3526272727272728	0.09290000000000015	0.017820930232558128	0.24359767441860466	0.07319999999999996
b2617	0.08320418753899948	0.06496730339799503	0.01733108108108108	0.20213513513513517	0.08570000000000008	0.008255000000000002	0.12508250000000004	0.06610000000000003
b0870	0.08837112710330806	0.07371325969894468	0.022994202898550732	0.2745434782608695	0.08380000000000007	0.014255813953488372	0.2009581395348837	0.07089999999999998
b1812	0.1349271039656864	0.1296474949892404	0.04261948051948051	0.3367480519480521	0.12659999999999988	0.031225581395348843	0.2508790697674419	0.12450000000000003
b1264	0.08395299580229063	0.07451927308413103	0.022134246575342468	0.26736301369863014	0.08279999999999998	0.01391219512195122	0.192	0.0724
b2265	0.1391925667721692	0.1252355329171772	0.06387540983606557	0.5137737704918032	0.1242999999999999	0.048328205128205126	0.43546923076923066	0.11100000000000008
b2076	0.06635729432770252	0.048649114521988	0.01754109589041095	0.30625479452054793	0.057300000000000025	0.00978292682926829	0.2298024390243902	0.04259999999999998
b2075	0.06790208430764992	0.05084837942411009	0.017078461538461535	0.2840938461538461	0.06009999999999993	0.009927027027027026	0.21534864864864867	0.04610000000000002
b0462	0.06425687512194671	0.04626714301107094	0.013210389610389608	0.20641168831168824	0.06400000000000004	0.00651860465116279	0.14063953488372097	0.0463
b2470	0.06191990138554015	0.04472609233442162	0.017661971830985914	0.3069605633802817	0.057599999999999964	0.010634146341463415	0.2584975609756098	0.04109999999999998
b1613	0.1047684525531365	0.09035949076265702	0.03276901408450704	0.32584788732394365	0.10060000000000001	0.020906976744186043	0.23852093023255813	0.08760000000000003
b2594	0.06138493858556909	0.0503949367195419	0.011509333333333333	0.20053866666666667	0.05739999999999995	0.007175609756097559	0.15216097560975614	0.047199999999999964
b1086	0.05835171837176957	0.04868864885843997	0.014093243243243242	0.257654054054054	0.054699999999999985	0.00878	0.19563750000000005	0.04489999999999999
b2791	0.1001385913878359	0.07711444569734456	0.02778243243243243	0.30501891891891886	0.09109999999999997	0.01582	0.219655	0.07200000000000004
b0058	0.06414572050826953	0.05201523190006802	0.01748904109589041	0.29477260273972605	0.059299999999999964	0.009926829268292683	0.2033121951219512	0.048799999999999975
b2431	0.0863920714870444	0.06019501601456058	0.022927868852459017	0.3075459016393442	0.07460000000000012	0.012051219512195122	0.22475365853658533	0.053700000000000025
b1884	0.06962705722158632		0.02053582089552239	0.32260000000000005	0.06369999999999995			
b0398	0.1279413113043261	0.110667440418856	0.038043999999999994	0.31844133333333347	0.11950000000000019	0.028165853658536577	0.2635829268292682	0.1067999999999999
b1079	0.078365872065682		0.019227692307692303	0.26803384615384623	0.07169999999999996			
b0817	0.06352203084690161	0.05971566404246244	0.02544590163934427	0.4884475409836066	0.052099999999999945	0.013531707317073172	0.26589512195121945	0.050899999999999966
b4144	0.09916220814317236	0.06512962700948241	0.024657333333333333	0.2735573333333332	0.09009999999999987	0.012424390243902439	0.1973268292682927	0.063
b0773	0.07492446482905407	0.05695083292248576	0.02664590163934426	0.3348754098360656	0.07960000000000009	0.013824390243902439	0.21914390243902443	0.06309999999999996
b0928	0.06308749784094421	0.04615560228165105	0.014424999999999997	0.23767638888888876	0.06070000000000006	0.008105	0.1843225	0.044000000000000025
b4054	0.08879023303862313	0.07738338446560872	0.022710958904109586	0.25424794520547955	0.08929999999999993	0.016751162790697677	0.21301860465116282	0.07859999999999992
b2064	0.1348651001022685	0.1318363046377609	0.06313506493506495	0.5117051948051948	0.12340000000000013	0.039297674418604656	0.3391697674418605	0.1158999999999999
b3524	0.09831096682531326	0.07528272475715857	0.02696666666666667	0.29637777777777785	0.09100000000000012	0.014232432432432432	0.20478378378378378	0.06950000000000008
b3638	0.122614896724511	0.109348902973958	0.04443857142857142	0.4065371428571429	0.1093000000000001	0.0319	0.32748749999999993	0.09739999999999996
b3428	0.05502852468455361	0.0402026566903267	0.013382666666666668	0.275112	0.048599999999999983	0.00748048780487805	0.20548048780487804	0.036399999999999995
b3417	0.08709295836407431	0.06973435800951165	0.022633846153846154	0.2973046153846154	0.0761	0.010946511627906974	0.17150697674418602	0.06380000000000004
b3064	0.04575814554517622	0.03661587818014436	0.01009605263157895	0.22764210526315787	0.0444	0.005771428571428573	0.16371190476190478	0.035199999999999974
b0487	0.1040977325570236	0.07987915718803697	0.024909859154929572	0.267418309859155	0.09320000000000013	0.01642926829268293	0.22118292682926835	0.07430000000000002
b3292	0.04648651312772095	0.03765843144969083	0.03478730158730159	0.8842380952380953	0.03929999999999994	0.012934285714285714	0.4109028571428572	0.031499999999999986
b0214	0.0635479373604671	0.05832563673236383	0.016404166666666668	0.28882777777777796	0.056799999999999976	0.011002500000000002	0.21030250000000006	0.0523
b0006	0.09280688971530014	0.07622367322511049	0.023411688311688317	0.2814558441558442	0.08319999999999994	0.014646511627906977	0.21975348837209308	0.06660000000000006
b1066	0.05199929563452194	0.03950832925012195	0.01402236842105263	0.3037118421052632	0.04619999999999992	0.00826904761904762	0.2288476190476191	0.036100000000000014
b1584	0.0637732169481568	0.050935511286008	0.01817323943661971	0.34899859154929574	0.052099999999999924	0.012594871794871797	0.3112538461538462	0.04049999999999999
b3353	0.1185855710720696	0.09549904934575572	0.03186400000000001	0.28721866666666673	0.11090000000000004	0.019112195121951225	0.2137146341463415	0.08939999999999995
b0113	0.0398912595217472	0.02664797017868899	0.007919117647058825	0.20874705882352948	0.03799999999999998	0.004236111111111112	0.16157499999999997	0.026299999999999994
b1540	0.06789740998797086	0.06124061844970158	0.024953333333333327	0.4510149999999999	0.05529999999999994	0.015997619047619052	0.31143333333333323	0.05140000000000006
b3094	0.0607210225115213	0.0490100568635004	0.015725396825396823	0.3266111111111111	0.04809999999999995	0.009478378378378376	0.2411675675675676	0.039299999999999974
b1187	0.06169387324003924	0.04419557953630933	0.016717808219178076	0.28894383561643827	0.057900000000000035	0.00853076923076923	0.2132230769230769	0.04000000000000002
b3257	0.1587895349488939	0.1280339862310572	0.031212328767123296	0.19519999999999996	0.15990000000000024	0.016446341463414636	0.11126829268292686	0.1478000000000001
b2764	0.09531435757554749	0.08578496401979649	0.019837333333333332	0.22283999999999995	0.08900000000000015	0.01366511627906977	0.17259069767441862	0.07920000000000006
b2552	0.116833164135069	0.08826065351567068	0.03549178082191781	0.3264561643835616	0.10869999999999985	0.01687209302325582	0.2008325581395349	0.08400000000000005
b0872	0.09968472985977694	0.07105923500672495	0.03150307692307692	0.34103230769230786	0.09239999999999989	0.014904651162790696	0.2047674418604651	0.07279999999999999
b3844	0.06283954063177273	0.05370024221704098	0.016067105263157886	0.27711578947368415	0.05799999999999992	0.010002380952380954	0.20124285714285714	0.049700000000000036
b3924	0.07528607406407223	0.05443309622432205	0.020050000000000002	0.27460394736842086	0.07300000000000008	0.011776190476190477	0.21817142857142852	0.05400000000000001
b3467	0.1224787661822838	0.1089385961236174	0.054353731343283584	0.4730074626865671	0.11490000000000021	0.034186046511627904	0.33460465116279076	0.10219999999999993
b0440	0.03938813500318032	0.01720645648714238	0.007336507936507937	0.19465238095238094	0.03770000000000003	0.0022903225806451617	0.13486451612903227	0.01700000000000001
b1712	0.01323223031092304	0.01976021528739277	0.00208030303030303	0.17109696969696972	0.0121	0.0016382352941176467	0.09072941176470586	0.0181
b4000	0.02889269197818715	0.0163879827724319	0.0028587301587301587	0.10686349206349205	0.026699999999999963	0.0009137931034482759	0.05419310344827586	0.016900000000000012
b0912	0.0	0.01855227134990804	0.003676811594202899	0.17168840579710148	0.021400000000000016	0.002451428571428572	0.14885428571428566	0.016500000000000004
b3154	0.1120835102483456	0.1127586925163476	0.048071830985915505	0.4826323943661971	0.09959999999999988	0.026127906976744174	0.2599372093023255	0.10049999999999995
b4546	0.0725504420963804	0.06937925880151163	0.020950000000000003	0.3910642857142857	0.05359999999999996	0.01488684210526316	0.2684657894736842	0.05539999999999995
b0775	0.06000441429120004	0.04979342951115408	0.012397402597402593	0.2262441558441559	0.05480000000000008	0.007948837209302324	0.17682093023255815	0.04489999999999999
b3099	0.1073508562475372	0.07332754897523812	0.03483150684931507	0.3961287671232877	0.08790000000000009	0.023920512820512822	0.4060384615384617	0.058899999999999966
b1243	0.08352252617419192	0.06586536358898644	0.020453246753246748	0.27679610389610404	0.07390000000000005	0.012279069767441862	0.21330465116279065	0.057600000000000005
b1329	0.0750592533482919	0.05465657725945259	0.02514285714285714	0.37605974025974026	0.06690000000000007	0.013553488372093025	0.2798209302325581	0.0484
b3544	0.06345645954653195	0.04847992382591711	0.010957333333333336	0.19673466666666675	0.055699999999999944	0.005902439024390244	0.14285121951219512	0.04130000000000005
b0830	0.07944204592222805	0.06598680521330623	0.017783076923076926	0.24708000000000002	0.07200000000000004	0.013314634146341462	0.22526585365853652	0.059099999999999965
b2177	0.1061315230509763	0.0879116561681694	0.03743506493506493	0.38637792207792204	0.09689999999999994	0.02231162790697674	0.27977674418604653	0.07969999999999991
b1294	0.07876601604579463	0.06366952622987962	0.022398360655737703	0.29909180327868856	0.07490000000000004	0.014128571428571428	0.2228285714285714	0.06339999999999997
b2717	0.1051596198145783	0.07260433373116743	0.035401666666666665	0.45793666666666677	0.07730000000000008	0.016182500000000006	0.2569975	0.063
b3237	0.02665783686859271	0.02015090415894732	0.006761333333333334	0.2837386666666667	0.02380000000000003	0.0041487804878048784	0.23700731707317077	0.017499999999999995
b2343	0.0993655778131857	0.08972772877078347	0.034668493150684924	0.35510273972602746	0.09759999999999994	0.021909302325581394	0.24023023255813955	0.09120000000000007
b2923	0.07927864779404059	0.04616494102467599	0.03302207792207794	0.4653194805194804	0.07099999999999998	0.011546511627906975	0.26736976744186036	0.04319999999999996
b3823	0.0761982720684849	0.06041924151864893	0.023885714285714288	0.4046603174603175	0.05900000000000005	0.013843589743589742	0.2769948717948718	0.05000000000000003
b3824	0.05358013029726668	0.04582006288828693	0.014377464788732388	0.30804084507042273	0.04669999999999997	0.00965128205128205	0.22871538461538457	0.04220000000000001
b0810	0.04453288745575546	0.03392649859214623	0.008848648648648646	0.22001756756756755	0.04020000000000001	0.0050975000000000005	0.15920250000000002	0.03200000000000002
b0654	0.0406487440532961	0.0	0.01017945205479452	0.2775863013698629	0.03670000000000002	0.005217948717948718	0.18936153846153841	0.027499999999999993
b0861	0.05603067347488329	0.03743955861966647	0.013824324324324323	0.3200959459459459	0.043200000000000016	0.00663	0.21807250000000003	0.03039999999999999
b1918	0.0	0.0	0.008644067796610169	0.28964406779661006	0.029800000000000035	0.006012820512820513	0.2712153846153847	0.0222
b0862	0.0761454674981459	0.05077166777971808	0.01612666666666666	0.23091500000000004	0.06979999999999995	0.007572222222222221	0.15185	0.049900000000000035
b3387	0.09711994494570313	0.0876027005485749	0.025249350649350653	0.2871610389610389	0.0879000000000001	0.020062790697674412	0.24608139534883716	0.08150000000000003
b2286	0.04762470219343484	0.03740980364153638	0.007151315789473684	0.15637368421052625	0.045700000000000046	0.004316666666666666	0.12088333333333333	0.03580000000000003
b4213	0.0847236081012026	0.07100706348136596	0.020550746268656713	0.26307611940298514	0.07810000000000004	0.01205945945945946	0.18173513513513517	0.06639999999999997
b0480	0.08701134375595686	0.06786943018065386	0.02331917808219177	0.3206054794520548	0.07270000000000013	0.012086046511627908	0.20890697674418607	0.0578
b2838	0.08525261054479451	0.06939284128953363	0.021867532467532456	0.26907142857142863	0.08129999999999994	0.014732558139534878	0.221586046511628	0.0665
b2417	0.03081620486649085	0.01645376855328293	0.004420588235294119	0.1573838235294118	0.02810000000000001	0.001941176470588235	0.13076764705882354	0.014799999999999994
b0195	0.08987229304035263	0.08117071111702562	0.026827272727272734	0.29939740259740266	0.08959999999999993	0.019213953488372095	0.23127441860465117	0.08309999999999997
b4136	0.1243185885375093	0.1041288021307163	0.03806666666666666	0.34335199999999994	0.11090000000000004	0.024232558139534878	0.253653488372093	0.09549999999999997
b2595	0.05510726599402561	0.04288685830012241	0.010045945945945945	0.18472027027027027	0.05439999999999989	0.0054175000000000004	0.14115	0.0384
b1976	0.09909825570202359	0.0741414733893679	0.03692337662337663	0.415520779220779	0.08889999999999995	0.02073953488372093	0.29106046511627903	0.07129999999999996
b1782	0.1365741411838483	0.105025486789179	0.04766111111111112	0.4084708333333335	0.11669999999999986	0.0251025	0.26017250000000003	0.09649999999999992
b2300	0.09493488836723271	0.08698898342717519	0.03091639344262295	0.3290032786885246	0.09400000000000006	0.02217906976744185	0.25439534883720943	0.08720000000000007
b0785	0.09335995688924947	0.07039968391879683	0.02241527777777778	0.26393194444444446	0.08490000000000013	0.013571428571428568	0.21447619047619046	0.06329999999999995
b3312	0.1048400618044128	0.1207983732557827	0.005007352941176472	0.053539705882352934	0.09349999999999992	0.002861764705882353	0.02722941176470588	0.10530000000000006
b3915	0.06969258662303994	0.06056747618040551	0.03750294117647059	0.6238632352941175	0.06009999999999994	0.03391666666666667	0.5972527777777777	0.056799999999999976
b0752	0.08918539261587408	0.0674912673648797	0.031181690140845066	0.38638450704225347	0.08070000000000015	0.021695121951219514	0.35352195121951224	0.06139999999999994
b2313	0.06153019199025454	0.05838673819494346	0.009896052631578943	0.15700657894736839	0.063	0.007183333333333335	0.11603809523809525	0.06190000000000003
b1767	0.05069054724746467	0.04173782666684388	0.013974025974025972	0.29408701298701295	0.047499999999999966	0.008653488372093024	0.2223930232558139	0.03889999999999998
b3011	0.07587384172920757	0.0	0.01780163934426229	0.24439836065573772	0.07290000000000005	0.012209302325581393	0.18351860465116282	0.0665
b2687	0.04954416599839056	0.04055240450704403	0.01167333333333334	0.25542933333333334	0.045700000000000046	0.007060975609756099	0.18246097560975613	0.03869999999999997
b3024	0.1265964190288028	0.1196870908542262	0.04619661016949152	0.4051305084745764	0.11399999999999993	0.02921351351351352	0.2672972972972973	0.10930000000000005
b2560	0.1011584214561308	0.08912144011288028	0.03412253521126761	0.366943661971831	0.09299999999999999	0.022346341463414632	0.28478780487804883	0.0785
b2436	0.08879863559777965	0.0730623732572929	0.022109090909090908	0.2728532467532467	0.08100000000000013	0.013886046511627906	0.20449069767441858	0.06789999999999997
b0146	0.1359196649739525	0.1310305737574144	0.0356012987012987	0.26115324675324664	0.13630000000000017	0.026246511627906977	0.20442093023255817	0.12840000000000004
b3471	0.09558964723843973	0.07954424590921157	0.02056753246753247	0.23954285714285714	0.0858999999999999	0.01163720930232558	0.15392093023255812	0.07560000000000007
b3149	0.01666367935635331	0.01116976381545214	0.004235714285714289	0.2643057142857143	0.01600000000000001	0.002069444444444445	0.18705555555555559	0.0111
b0222	0.03651559366946207	0.02571546848706899	0.007429729729729726	0.24595405405405407	0.03019999999999998	0.0037925	0.17288750000000003	0.022000000000000013
b3608	0.06063427384474347	0.05302258490077377	0.01329178082191781	0.22172054794520554	0.06000000000000001	0.0074512820512820516	0.15016153846153843	0.04970000000000003
b4371	0.09747595068550993	0.07233615168404788	0.02403766233766234	0.2533246753246753	0.0949	0.013011627906976743	0.17947209302325576	0.07249999999999993
b3084	0.114320996905901	0.08661075887070824	0.02973116883116883	0.29506103896103897	0.10079999999999979	0.016693023255813955	0.2126744186046512	0.0785
b1208	0.1317003814843562	0.1022200850889634	0.03031558441558443	0.2237545454545454	0.13550000000000023	0.016890697674418607	0.16346511627906976	0.10329999999999996
b3641	0.04092771786273919	0.02894348568217276	0.00816363636363636	0.212748051948052	0.03840000000000006	0.004099999999999999	0.1567325581395349	0.0262
b0464	0.1157150562025225	0.0960205222074344	0.035800000000000005	0.34093802816901386	0.10500000000000019	0.021808108108108112	0.2423972972972973	0.08990000000000005
b1649	0.1182090674543172	0.0	0.04309230769230767	0.40007384615384617	0.1077000000000001	0.027592682926829266	0.2967219512195121	0.09299999999999999
b4135	0.1081241465251386	0.08027055743333983	0.03366575342465754	0.36506164383561646	0.09220000000000005	0.018068292682926826	0.23933414634146344	0.07549999999999993
b1013	0.08645382938922483	0.07298861804446934	0.024247457627118642	0.31800169491525426	0.07620000000000003	0.015148717948717949	0.2348333333333334	0.0646
b0881	0.08163263713101049	0.08176232875191336	0.01299178082191781	0.16104794520547955	0.08070000000000015	0.007546153846153845	0.09853589743589745	0.0766
b2494	0.08051305227781917	0.06193207942281975	0.023945454545454537	0.33578051948051946	0.07129999999999995	0.013858139534883712	0.24390232558139538	0.05679999999999997
b2743	0.05674755198793471	0.04595631853169526	0.016383561643835615	0.309513698630137	0.052900000000000065	0.008305128205128206	0.19417179487179484	0.04279999999999996
b1479	0.05532775049148085	0.04808361116610649	0.012614666666666666	0.25210400000000005	0.049999999999999926	0.009121951219512195	0.21901463414634145	0.04160000000000002
b3349	0.08383412902398277	0.05909810537223503	0.009382432432432433	0.12940405405405403	0.07249999999999987	0.0047975000000000005	0.09824499999999999	0.04879999999999997
b0028	0.1070226027275657	0.05977320958498623	0.024501369863013694	0.23586575342465757	0.10390000000000015	0.009241025641025639	0.16150512820512825	0.057199999999999966
b3347	0.1001149845731114	0.08225366357367478	0.01868831168831168	0.19179740259740255	0.09740000000000014	0.01141860465116279	0.14014186046511629	0.08150000000000003
b4207	0.08014426970945311	0.0602215422711645	0.014357333333333333	0.17262533333333335	0.08319999999999994	0.008529268292682928	0.1370609756097561	0.06230000000000001
b3180	0.07285456269190005	0.06021437360071317	0.008861428571428574	0.12685428571428572	0.06979999999999993	0.003388888888888889	0.055869444444444444	0.06079999999999998
b3967	0.0798142818465408	0.05797318317070535	0.02255844155844156	0.2743298701298703	0.08220000000000005	0.01053488372093023	0.17143720930232553	0.06139999999999994
b3342	0.01911719075911428	0.004195613578529089	0.0015358490566037737	0.08596037735849058	0.017800000000000014	0.00035454545454545455	0.07712727272727272	0.004599999999999998
b3301	0.1094376836081875	0.0785605742178401	0.006268656716417911	0.0582268656716418	0.10759999999999989	0.0032515151515151515	0.038406060606060596	0.08440000000000002
b3343	0.1860756284528319	0.1699425815854826	0.06117499999999999	0.3088210526315789	0.1981000000000001	0.03947142857142857	0.23482142857142851	0.16809999999999994
b2901	0.07394481341907133	0.04298809349761173	0.017204109589041085	0.2871424657534246	0.059899999999999926	0.006651219512195125	0.19325853658536576	0.03439999999999999
b2199	0.09024464278861362	0.08461626338533679	0.024494642857142857	0.3496	0.07010000000000004	0.020223333333333326	0.3368066666666667	0.06000000000000004
b2611	0.05960577286088586	0.04465874049291549	0.017223287671232875	0.3500643835616439	0.04919999999999994	0.009366666666666666	0.24468205128205125	0.0383
b3348	0.09023109065529726	0.06233097661418349	0.030194444444444444	0.5599055555555557	0.053900000000000045	0.01836578947368421	0.36405789473684214	0.0504
b0010	0.08952206795497852	0.05358095835200306	0.02048873239436619	0.24264647887323945	0.08439999999999988	0.00769767441860465	0.1260837209302326	0.06110000000000002
b0688	0.04731227969817269	0.0	0.0096038961038961	0.2065350649350649	0.04649999999999999	0.004700000000000001	0.14701395348837207	0.03190000000000002
b3634	0.06754436543280398	0.05695739001159392	0.02117837837837837	0.3450635135135135	0.06139999999999992	0.014362499999999995	0.28828	0.049800000000000025
b1716	0.03443517067923537	0.02401341980014654	0.002817187499999999	0.08652031249999996	0.032599999999999976	0.00118	0.05705333333333333	0.0208
b3606	0.05745978557936535	0.04618904052822572	0.01689605263157895	0.315007894736842	0.05359999999999996	0.008204761904761907	0.18430000000000005	0.04459999999999998
b1248	0.04420039879624611	0.03988904615007819	0.00944054054054054	0.27064324324324324	0.034899999999999966	0.006469999999999999	0.20047	0.0323
b0889	0.00876956542165906	0.002330497635831746	0.0020950819672131142	0.25777049180327877	0.008099999999999998	0.0004964285714285714	0.21770357142857139	0.0022999999999999987
b3743	0.03548773117413247	0.01439565766578392	0.008198611111111108	0.27614722222222227	0.029700000000000018	0.0025815789473684213	0.2152105263157895	0.012000000000000005
b0447	0.06662021860288324	0.05221458231532371	0.01790958904109589	0.3426767123287671	0.05229999999999991	0.01037560975609756	0.23807560975609754	0.04360000000000003
b0488	0.1197657023123691	0.1033375146318849	0.047475324675324684	0.4839831168831168	0.09809999999999985	0.02944418604651163	0.34386511627906985	0.08559999999999993
b1623	0.07317421566985195	0.06202341044318575	0.022492	0.29976400000000003	0.07500000000000011	0.015767441860465116	0.24546744186046518	0.06420000000000002
b3202	0.0567362680631943	0.0475528345218006	0.011843421052631581	0.22771447368421044	0.05200000000000004	0.007976190476190475	0.18299047619047626	0.04360000000000003
b0381	0.0816278735694206	0.06659828889025715	0.025267692307692307	0.35658923076923077	0.07089999999999998	0.015667441860465117	0.2546860465116279	0.06150000000000007
b1602	0.0499367890046944	0.03867214947188599	0.011316666666666666	0.2386227272727273	0.04740000000000007	0.00732105263157895	0.2031342105263158	0.036100000000000014
b1603	0.06064014888453771	0.0575645325785392	0.013553521126760561	0.22822535211267606	0.05940000000000003	0.009965116279069769	0.18080465116279065	0.05509999999999997
b2530	0.05224564281795104	0.03578590679285768	0.00912153846153846	0.208243076923077	0.043800000000000026	0.0032390243902439032	0.10600731707317074	0.03049999999999998
b1680	0.08457602900176552	0.07391157448006087	0.026594029850746263	0.33584477611940305	0.07920000000000009	0.018960975609756094	0.2754463414634146	0.06879999999999999
b2810	0.09124410000208759	0.07016775535062701	0.03301558441558442	0.37339090909090905	0.08840000000000002	0.018553488372093026	0.260532558139535	0.07120000000000004
b2311	0.0684225864697474	0.05324835669260331	0.01669733333333333	0.2631666666666667	0.06339999999999998	0.010099999999999998	0.19433902439024386	0.05200000000000003
b0724	0.0413755471493024	0.03651021995252643	0.0073	0.19034324324324328	0.0383	0.004422499999999999	0.13323000000000002	0.03319999999999998
b3198	0.08634320593125094	0.06875394291144794	0.02184868421052631	0.2768381578947368	0.07889999999999998	0.013642857142857142	0.21699523809523807	0.06289999999999997
b3097	0.1377718613721499	0.135901846920282	0.05347704918032784	0.5243540983606557	0.10200000000000008	0.032772093023255816	0.31949534883720937	0.1025999999999999
b3100	0.1402093322142055	0.1327519187643053	0.05478800000000001	0.4339693333333335	0.12620000000000003	0.03884883720930233	0.31236046511627913	0.12439999999999993
b3605	0.04469365272070892	0.03289658980193447	0.01152222222222222	0.28319365079365083	0.04070000000000002	0.00624186046511628	0.19723255813953489	0.03160000000000001
b0622	0.1348774378488843	0.1071662924338933	0.05190958904109592	0.44565068493150684	0.1165000000000001	0.033615384615384616	0.3252435897435897	0.10340000000000006
b3177	0.06580154885672954	0.05111864426184677	0.01917894736842106	0.3186828947368422	0.06020000000000002	0.010476190476190476	0.21332380952380953	0.04909999999999998
b3842	0.09002647586444644	0.07192822944363528	0.027993421052631577	0.34580789473684215	0.08100000000000013	0.014554761904761904	0.22745	0.06400000000000004
b2955	0.0695299035342314	0.05575378023107725	0.016657142857142863	0.25838701298701283	0.06449999999999988	0.01176744186046512	0.2213790697674419	0.05319999999999996
b1071	0.14436999290303	0.1313908661124019	0.0463455882352941	0.35314411764705883	0.13119999999999993	0.025661764705882353	0.2056735294117647	0.1248
b1839	0.1020874819855326	0.07990699833102563	0.04228933333333333	0.45938533333333337	0.09210000000000008	0.02169302325581396	0.29002093023255804	0.07480000000000006
b0874	0.0911389357009568	0.06438168092080758	0.02702835820895523	0.3681000000000001	0.0734	0.015962790697674416	0.27837209302325583	0.05739999999999994
b2249	0.1036787289747469	0.08784181975251833	0.036933846153846144	0.40318923076923086	0.09159999999999993	0.024108571428571434	0.29025142857142855	0.08309999999999997
b2897	0.09334548456367571	0.07441386164931302	0.018985915492957747	0.2382028169014085	0.07969999999999991	0.011675675675675675	0.1697891891891892	0.06870000000000004
b3829	0.07025978367896986	0.05845385146105721	0.015303896103896106	0.22452207792207782	0.06820000000000002	0.009074418604651163	0.16445348837209303	0.05519999999999999
b3437	0.09007020328729999	0.07618491181351145	0.019523809523809516	0.22792380952380953	0.08570000000000008	0.011613953488372093	0.15985348837209304	0.0726
b3745	0.08931321168690455	0.06431375531880214	0.031592207792207797	0.4027025974025974	0.07840000000000001	0.0174953488372093	0.2939558139534883	0.05949999999999993
b2495	0.1235870535892674	0.1054039955308585	0.03854246575342466	0.3584465753424657	0.10749999999999994	0.0230093023255814	0.2306325581395349	0.09980000000000007
b2471	0.1662466319761454	0.1415591087508641	0.040479220779220795	0.26506493506493506	0.15269999999999986	0.02357674418604651	0.18279534883720935	0.1289999999999999
b1598	0.09920352481881668	0.09429864051288084	0.03715844155844156	0.3863831168831168	0.09619999999999986	0.024286046511627916	0.2570348837209302	0.09450000000000001
b4018	0.0568633344743284	0.03615100290872618	0.015065573770491806	0.291760655737705	0.05169999999999997	0.007899999999999999	0.23849189189189193	0.03309999999999999
b1827	0.05050621669402144	0.03406219211544341	0.024950724637681165	0.5724217391304348	0.04360000000000005	0.025646511627906984	0.833453488372093	0.0308
b3525	0.1288187248183466	0.09656689156533446	0.05224202898550723	0.44963188405797105	0.11620000000000007	0.02531142857142857	0.2915371428571429	0.08680000000000007
b3649	0.0398958038976957	0.0181703352432784	0.003815254237288135	0.10211016949152542	0.037300000000000055	0.0013740740740740738	0.08267037037037041	0.0166
b0865	0.128223282418907	0.09212650533262151	0.04390149253731346	0.3719820895522388	0.11800000000000012	0.027153658536585364	0.3027365853658536	0.08970000000000009
b1070	0.1292055690081045		0.06041999999999999	0.574123076923077	0.10519999999999997			
b1188	0.04187344676307465	0.02869497942607365	0.009811688311688311	0.2843506493506493	0.03449999999999998	0.004560465116279069	0.19360232558139534	0.023599999999999982
b3196	0.08801607983079737	0.07751446181168037	0.02962533333333333	0.38390933333333344	0.0772000000000001	0.021534146341463414	0.3056048780487805	0.0705
b1216	0.06287090644596148	0.0430900593029608	0.016742857142857143	0.2990116883116883	0.056000000000000036	0.008586046511627908	0.20696511627906977	0.04140000000000004
b1098	0.0894145699023546	0.07795959787713762	0.026936000000000005	0.322324	0.0835999999999999	0.017729268292682922	0.2517902439024391	0.07039999999999995
b4189	0.139373762647255	0.1082326079122002	0.06513098591549295	0.45676760563380286	0.1425999999999999	0.02760769230769231	0.2570435897435897	0.10740000000000005
